t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3289,0.2157,-0.0331,0.8851,-6.7,7.97,0.03,29.24
3301,0.2141,-0.0311,0.8885,-6.64,7.91,-0.02,29.24
3311,0.2133,-0.0348,0.8885,-6.73,7.98,0.0,29.24
3321,0.2133,-0.032,0.8853,-6.69,7.95,-0.08,29.25
3331,0.2119,-0.0319,0.8864,-6.67,7.97,-0.02,29.28
3341,0.2153,-0.0344,0.8849,-6.73,7.91,-0.09,29.25
3351,0.213,-0.0347,0.8877,-6.7,7.91,-0.02,29.26
3361,0.215,-0.0343,0.8899,-6.7,7.91,-0.09,29.28
3371,0.2164,-0.0369,0.8877,-6.66,7.91,0.06,29.27
3381,0.2124,-0.0363,0.889,-6.63,7.97,-0.05,29.23
3391,0.2164,-0.0361,0.8837,-6.7,7.89,-0.02,29.24
3401,0.2162,-0.0345,0.8855,-6.63,7.89,-0.06,29.25
3411,0.2169,-0.0309,0.8915,-6.61,7.98,-0.05,29.24
3421,0.2153,-0.033,0.8888,-6.66,7.91,-0.12,29.27
3431,0.2178,-0.0311,0.8871,-6.66,7.94,-0.03,29.25
3441,0.215,-0.0344,0.8882,-6.69,8.05,-0.17,29.27
3451,0.2137,-0.0364,0.8846,-6.7,7.94,0.02,29.28
3461,0.2155,-0.0316,0.8826,-6.75,8.02,-0.12,29.24
3471,0.214,-0.033,0.8838,-6.72,7.91,-0.03,29.25
3481,0.2123,-0.0327,0.8873,-6.75,7.94,0.02,29.25
3491,0.2174,-0.032,0.886,-6.69,7.94,-0.02,29.27
3501,0.213,-0.0371,0.8872,-6.67,8.0,-0.05,29.26
3511,0.2168,-0.0331,0.8868,-6.67,8.05,0.05,29.27
3521,0.2157,-0.0323,0.8877,-6.58,7.94,-0.05,29.26
3531,0.214,-0.0336,0.8867,-6.76,7.92,-0.05,29.26
3541,0.2158,-0.0359,0.8859,-6.67,7.92,0.03,29.27
3551,0.2125,-0.0348,0.8821,-6.7,7.94,-0.02,29.28
3561,0.2235,-0.0358,0.8802,-6.63,7.98,0.82,29.28
3571,0.2175,-0.0358,0.8799,-6.69,7.73,0.03,29.27
3581,0.2114,-0.0348,0.8882,-6.73,8.03,-0.05,29.27
3593,0.2134,-0.0342,0.8833,-6.67,7.86,-0.06,29.29
3603,0.2139,-0.0302,0.891,-6.63,7.95,0.02,29.28
3613,0.2151,-0.0309,0.8888,-6.72,8.0,-0.09,29.28
3623,0.2134,-0.0321,0.8915,-6.7,7.92,-0.06,29.25
3633,0.2146,-0.0337,0.8853,-6.67,8.03,0.03,29.27
