t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3273,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4273,0,0,0,-1000,-1000,-1000,0,252,0,0,1
5273,0,0,0,-1000,-1000,-1000,4803,252,0,0,1
6273,0,0,0,-1000,-1000,-1000,5756,252,0,0,1
7273,3725,3778,3772,-1000,-1000,-1000,6199,252,1,0,1
8273,3725,3778,3772,20,21,20,6383,252,1,1,1
9273,3725,3778,3772,20,21,20,6516,252,1,1,1
10273,3725,3778,3772,20,21,20,8504,253,1,1,1
11274,3725,3778,3772,20,21,20,8504,253,1,1,1
12274,3724,3777,3772,20,21,20,8504,253,1,1,1
13274,3724,3777,3772,20,21,20,8504,253,1,1,1
14274,3724,3777,3772,20,21,20,8504,253,1,1,1
15274,3724,3777,3772,20,21,20,8504,253,1,1,1
16274,3724,3777,3772,20,21,20,8504,253,1,1,1
17274,3725,3778,3772,20,21,20,8504,253,1,1,1
18274,3725,3778,3772,20,21,20,8504,253,1,1,1
19274,3725,3778,3772,20,21,20,8504,253,1,1,1
20274,3724,3777,3771,20,21,20,8504,253,1,1,1
21274,3724,3777,3771,20,21,20,8504,253,1,1,1
22274,3724,3777,3771,20,21,20,8504,253,1,1,1
23274,3724,3777,3771,20,21,20,8504,253,1,1,1
24274,3724,3777,3771,20,21,20,8504,253,1,1,1
25274,3724,3777,3771,20,21,20,8504,253,1,1,1
26274,3724,3777,3771,20,21,20,8504,253,1,1,1
27274,3724,3777,3771,20,21,20,8504,253,1,1,1
28274,3724,3777,3771,20,21,20,8504,253,1,1,1
29274,3724,3777,3771,20,21,20,8504,253,1,1,1
30274,3724,3777,3771,20,21,20,8504,253,1,1,1
31274,3724,3777,3771,20,21,20,8504,253,1,1,1
32274,3724,3777,3772,20,21,20,8504,253,1,1,1
33274,3724,3777,3772,20,21,20,8504,253,1,1,1
34274,3724,3777,3772,20,21,20,8504,253,1,1,1
35274,3724,3777,3772,20,21,20,8504,253,1,1,1
36274,3724,3777,3772,20,21,20,8504,253,1,1,1
37274,3724,3777,3771,20,21,20,8504,253,1,1,1
38274,3724,3777,3771,20,21,20,8504,253,1,1,1
39274,3724,3777,3771,20,21,20,8504,253,1,1,1
40274,3724,3777,3771,20,21,20,8504,253,1,1,1
41274,3724,3777,3771,20,21,20,8504,253,1,1,1
42274,3723,3777,3771,20,21,20,8504,253,1,1,1
43274,3723,3777,3771,20,21,20,8504,253,1,1,1
44274,3723,3777,3771,20,21,20,8504,253,1,1,1
45274,3723,3777,3771,20,21,20,8504,253,1,1,1
46274,3723,3777,3771,20,21,20,8504,253,1,1,1
47274,3725,3778,3772,20,21,20,8504,253,1,1,1
48274,3725,3778,3772,20,21,20,8504,253,1,1,1
49274,3724,3777,3772,20,21,20,8504,253,1,1,1
50274,3724,3778,3772,20,21,20,8504,253,1,1,1
51274,3725,3778,3772,20,21,20,8504,253,1,1,1
52274,3725,3778,3772,20,21,20,8504,253,1,1,1
53274,3725,3778,3772,20,21,20,8504,253,1,1,1
54274,3725,3778,3772,20,21,20,8504,253,1,1,1
55274,3725,3778,3772,20,21,20,8504,253,1,1,1
56274,3725,3778,3772,20,21,20,8504,253,1,1,1
57274,3724,3777,3771,20,21,20,8504,253,1,1,1
58274,3724,3777,3771,20,21,20,8504,253,1,1,1
59274,3724,3777,3771,20,21,20,8504,253,1,1,1
60274,3723,3777,3771,20,21,20,8504,253,1,1,1
61274,3724,3777,3771,20,21,20,8504,253,1,1,1
62274,3723,3777,3771,20,21,20,8504,253,1,1,1
63274,3723,3777,3771,20,21,20,8504,253,1,1,1
64274,3723,3777,3771,20,21,20,8504,253,1,1,1
65274,3723,3777,3771,20,21,20,8504,253,1,1,1
66274,3723,3777,3771,20,21,20,8504,253,1,1,1
67274,3723,3776,3771,20,21,20,8504,253,1,1,1
68274,3724,3777,3772,20,21,20,8504,253,1,1,1
69274,3724,3777,3772,20,21,20,8504,253,1,1,1
70274,3724,3777,3772,20,21,20,8504,253,1,1,1
71274,3724,3777,3772,20,21,20,8504,253,1,1,1
