t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3288,0.2505,-0.0359,0.8783,-6.44,7.86,-0.03,26.5
3298,0.2511,-0.0372,0.8743,-6.52,7.91,-0.03,26.5
3308,0.2524,-0.0349,0.8809,-6.47,7.8,-0.03,26.5
3318,0.2502,-0.0358,0.8796,-6.43,7.82,-0.02,26.49
3328,0.2511,-0.0334,0.8795,-6.47,7.86,-0.08,26.49
3338,0.2522,-0.0371,0.8784,-6.4,7.77,-0.02,26.48
3349,0.2527,-0.0375,0.8806,-6.52,7.86,0.06,26.49
3359,0.254,-0.0381,0.8795,-6.53,7.85,-0.06,26.52
3369,0.2532,-0.0345,0.8768,-6.47,7.88,0.0,26.52
3379,0.2537,-0.0364,0.8804,-6.44,7.79,-0.06,26.5
3389,0.2523,-0.0347,0.8766,-6.49,7.94,-0.02,26.51
3399,0.2537,-0.0356,0.88,-6.55,7.94,-0.05,26.49
3409,0.2546,-0.0334,0.8759,-6.53,7.85,-0.05,26.51
3419,0.2523,-0.037,0.8772,-6.5,7.89,-0.05,26.53
3429,0.2524,-0.0345,0.8763,-6.58,7.89,-0.03,26.51
3439,0.251,-0.0369,0.8782,-6.52,7.89,-0.02,26.51
3449,0.2509,-0.0321,0.8766,-6.43,7.94,-0.02,26.5
3459,0.2533,-0.0354,0.876,-6.53,7.89,-0.06,26.52
3469,0.251,-0.0366,0.8746,-6.53,7.85,0.02,26.53
3479,0.2512,-0.0349,0.8773,-6.41,7.91,-0.08,26.51
3489,0.2546,-0.0353,0.8807,-6.43,7.89,0.03,26.54
3499,0.2552,-0.0349,0.8799,-6.47,7.86,-0.08,26.52
3509,0.2535,-0.0338,0.8802,-6.44,7.91,-0.03,26.51
3519,0.2527,-0.0345,0.8804,-6.53,7.83,-0.08,26.51
3529,0.2524,-0.0356,0.882,-6.61,7.85,-0.06,26.53
3539,0.2523,-0.0365,0.8771,-6.47,7.89,-0.02,26.55
3549,0.2517,-0.0334,0.8777,-6.41,7.88,-0.05,26.52
3559,0.2528,-0.035,0.8798,-6.47,7.89,0.03,26.52
3569,0.2545,-0.0375,0.8804,-6.52,7.95,-0.05,26.51
3579,0.2527,-0.0343,0.8779,-6.47,7.91,0.0,26.5
3589,0.2542,-0.0356,0.8802,-6.53,7.85,-0.03,26.52
3599,0.2539,-0.0399,0.8772,-6.5,7.89,-0.06,26.54
3609,0.2543,-0.0377,0.8784,-6.52,7.88,-0.05,26.5
3619,0.2532,-0.0355,0.8762,-6.58,7.88,-0.06,26.51
3629,0.2532,-0.0334,0.8779,-6.47,7.88,-0.06,26.53
3639,0.2489,-0.0343,0.8779,-6.5,7.89,-0.02,26.54
3649,0.2489,-0.0332,0.8778,-6.46,7.8,-0.02,26.53
3659,0.2527,-0.0363,0.8792,-6.5,7.86,0.0,26.51
3669,0.249,-0.0339,0.8782,-6.52,7.88,-0.03,26.49
3679,0.2521,-0.0366,0.8772,-6.49,7.82,0.0,26.51
3689,0.2506,-0.0355,0.8776,-6.47,7.83,0.02,26.55
3699,0.2534,-0.035,0.8754,-6.47,7.91,0.0,26.52
3709,0.2513,-0.0355,0.8762,-6.34,7.94,-0.06,26.53
3719,0.2537,-0.0334,0.8801,-6.41,7.89,-0.11,26.52
3729,0.2521,-0.0369,0.8796,-6.6,7.91,-0.11,26.54
3739,0.2521,-0.0365,0.88,-6.5,7.86,-0.08,26.54
3749,0.2533,-0.0376,0.8828,-6.49,7.86,-0.08,26.54
3759,0.2495,-0.035,0.8765,-6.49,7.91,-0.05,26.53
3769,0.2496,-0.0354,0.8779,-6.49,7.85,-0.09,26.51
3779,0.2509,-0.0371,0.8779,-6.43,7.83,-0.05,26.54
3789,0.2535,-0.0338,0.879,-6.5,7.89,-0.05,26.52
3799,0.2528,-0.0358,0.8756,-6.44,7.85,-0.05,26.52
3809,0.2543,-0.0327,0.8771,-6.43,7.83,-0.08,26.55
3819,0.2529,-0.0363,0.8746,-6.41,7.92,-0.05,26.55
3829,0.2511,-0.0344,0.8822,-6.55,7.92,-0.15,26.54
