t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3274,0.1853,-0.0375,0.8975,-6.31,7.89,-0.05,25.53
3284,0.1897,-0.0383,0.8899,-6.24,7.57,-0.06,25.54
3294,0.1871,-0.0421,0.9023,-6.23,7.68,0.0,25.53
3304,0.1907,-0.0392,0.8979,-6.26,8.14,-0.05,25.53
3314,0.1886,-0.0402,0.8967,-6.29,8.08,-0.12,25.52
3324,0.1904,-0.0352,0.8928,-6.23,8.02,-0.08,25.52
3334,0.1858,-0.0414,0.8927,-6.27,8.05,-0.08,25.53
3344,0.1859,-0.0421,0.8932,-6.29,8.67,-0.08,25.54
3354,0.2048,-0.0408,0.8732,-6.23,7.92,0.02,25.55
3364,0.1925,-0.0405,0.8759,-6.24,6.9,-0.06,25.53
3374,0.179,-0.0425,0.8856,-6.21,7.89,-0.05,25.56
3384,0.1859,-0.0417,0.8818,-6.17,8.17,-0.03,25.54
3394,0.1895,-0.0377,0.8855,-6.24,7.48,-0.08,25.52
3404,0.1917,-0.0394,0.8888,-6.2,7.24,0.02,25.54
3414,0.1868,-0.0413,0.8984,-6.17,7.45,-0.02,25.54
3424,0.1729,-0.0422,0.9105,-6.27,8.49,0.0,25.56
3434,0.1947,-0.0406,0.8922,-6.17,8.63,-0.02,25.52
3444,0.1981,-0.0432,0.8892,-6.12,7.27,-0.09,25.54
3454,0.1895,-0.0394,0.8937,-6.21,7.31,-0.08,25.54
3464,0.1882,-0.0394,0.8873,-6.2,8.12,-0.02,25.54
3474,0.1881,-0.0409,0.8796,-6.17,7.71,0.02,25.55
3484,0.1857,-0.0381,0.8884,-6.14,7.19,0.02,25.54
3494,0.1851,-0.0349,0.8936,-6.23,7.77,-0.11,25.54
3504,0.187,-0.0352,0.8912,-6.15,7.86,-0.03,25.56
3514,0.1904,-0.0354,0.8959,-6.26,7.48,-0.06,25.53
3524,0.1913,-0.0341,0.9102,-6.32,7.94,-0.02,25.54
3534,0.1868,-0.0438,0.9062,-6.31,8.55,-0.02,25.55
3544,0.189,-0.0422,0.8848,-6.23,8.31,0.05,25.57
3554,0.1893,-0.0409,0.8806,-6.2,7.4,0.0,25.55
3564,0.1843,-0.041,0.8877,-6.18,7.71,-0.09,25.56
3574,0.1825,-0.0419,0.8871,-6.2,8.24,0.02,25.53
3584,0.1844,-0.043,0.8837,-6.12,8.12,0.02,25.56
3594,0.1888,-0.0348,0.8875,-6.26,7.74,-0.02,25.54
3604,0.1924,-0.0327,0.8861,-6.21,7.51,-0.03,25.57
3614,0.1962,-0.0393,0.8951,-6.29,7.37,-0.11,25.54
3624,0.1898,-0.0353,0.9062,-6.27,7.66,-0.11,25.54
3634,0.1901,-0.0383,0.9048,-6.38,7.88,-0.12,25.57
3644,0.1882,-0.0435,0.8973,-6.29,8.27,0.02,25.56
3654,0.188,-0.0441,0.8898,-6.31,8.26,-0.02,25.59
3664,0.1914,-0.0443,0.8862,-6.26,7.83,0.0,25.57
3674,0.1882,-0.0425,0.8871,-6.27,8.03,-0.09,25.54
3684,0.1903,-0.0421,0.8829,-6.4,7.73,-0.12,25.57
3694,0.1895,-0.0493,0.886,-6.26,7.65,-0.05,25.58
3704,0.1901,-0.0468,0.8885,-6.26,7.98,-0.09,25.55
3714,0.1891,-0.0476,0.885,-6.26,7.82,-0.08,25.58
3724,0.1921,-0.0392,0.8854,-6.17,7.53,-0.02,25.58
3734,0.1855,-0.0394,0.8925,-6.29,7.82,-0.03,25.56
3744,0.1884,-0.0387,0.8937,-6.15,8.05,-0.02,25.55
3754,0.1965,-0.0319,0.8926,-6.17,7.68,-0.12,25.57
3764,0.1935,-0.0369,0.8962,-6.27,7.39,-0.11,25.55
3774,0.1794,-0.038,0.9022,-6.27,7.94,-0.09,25.54
3784,0.181,-0.0404,0.9014,-6.34,8.38,-0.06,25.56
3794,0.1902,-0.0394,0.8877,-6.41,8.17,-0.02,25.57
3804,0.1915,-0.0417,0.8893,-6.29,7.68,-0.08,25.56
3814,0.1818,-0.04,0.884,-6.18,8.18,0.03,25.57
3824,0.1897,-0.0409,0.8792,-6.23,8.0,0.0,25.55
3834,0.1926,-0.0404,0.8815,-6.23,7.54,-0.06,25.56
3844,0.1899,-0.0371,0.8857,-6.29,7.62,0.05,25.57
3854,0.1903,-0.0415,0.8939,-6.35,7.82,-0.03,25.58
3864,0.1936,-0.0374,0.8965,-6.24,7.77,-0.08,25.58
3874,0.1896,-0.0387,0.9065,-6.34,7.92,-0.03,25.57
3884,0.189,-0.048,0.9038,-6.27,8.11,-0.02,25.56
3894,0.1898,-0.0428,0.8992,-6.31,7.92,-0.06,25.57
3904,0.1819,-0.0427,0.8907,-6.34,8.38,-0.12,25.57
3914,0.1947,-0.0435,0.8698,-6.2,7.69,-0.06,25.58
3924,0.1801,-0.0398,0.8883,-6.18,7.5,-0.02,25.58
3934,0.1823,-0.0406,0.8806,-6.15,7.74,0.02,25.59
3944,0.1865,-0.0364,0.885,-6.15,7.48,-0.03,25.57
3954,0.1826,-0.0315,0.8989,-6.24,8.15,-0.12,25.56
3964,0.2025,-0.0325,0.8905,-6.34,7.92,-0.05,25.56
3974,0.2008,-0.0376,0.8948,-6.2,6.7,-0.03,25.56
3984,0.1753,-0.0417,0.918,-6.31,8.31,-0.05,25.59
3994,0.1835,-0.0437,0.9036,-6.34,9.33,-0.02,25.61
4004,0.2006,-0.043,0.8879,-6.29,8.06,-0.06,25.61
4014,0.1893,-0.0452,0.8882,-6.24,7.71,-0.06,25.59
4024,0.1735,-0.0413,0.8784,-6.24,8.18,-0.03,25.59
4034,0.1851,-0.0421,0.8756,-6.18,8.23,-0.05,25.59
4044,0.1982,-0.0392,0.8748,-6.31,7.37,-0.02,25.61
4054,0.1871,-0.0337,0.8915,-6.21,7.22,-0.08,25.55
4064,0.1903,-0.035,0.8969,-6.12,7.8,-0.08,25.59
4074,0.202,-0.0388,0.9015,-6.17,7.5,0.03,25.58
4084,0.1807,-0.0383,0.9094,-6.27,8.12,-0.08,25.61
4094,0.1837,-0.0452,0.9003,-6.35,9.11,-0.05,25.59
4104,0.2123,-0.0366,0.8895,-6.27,7.95,-0.08,25.58
4114,0.2079,-0.0413,0.8839,-6.26,7.66,-0.03,25.58
4124,0.1719,-0.0508,0.8829,-6.27,7.68,-0.02,25.57
4134,0.198,-0.0402,0.8921,-6.21,8.26,-0.02,25.59
4144,0.1934,-0.0449,0.891,-6.27,8.27,-0.09,25.58
4154,0.1766,-0.0503,0.8673,-6.24,7.66,0.0,25.6
4164,0.182,-0.0438,0.877,-6.09,7.65,-0.06,25.59
4174,0.1974,-0.0363,0.896,-6.18,7.68,-0.08,25.56
4184,0.1777,-0.0443,0.8729,-6.02,7.68,-0.05,25.59
4194,0.1738,-0.0447,0.881,-6.14,7.5,-0.09,25.6
4204,0.2048,-0.0283,0.9116,-6.21,7.88,-0.09,25.59
4214,0.192,-0.0364,0.8903,-6.29,7.5,-0.17,25.59
4224,0.1772,-0.0479,0.877,-6.18,6.76,-0.06,25.58
4234,0.1833,-0.0338,0.9202,-6.2,7.69,-0.14,25.58
4244,0.1963,-0.0347,0.9181,-6.21,8.95,-0.09,25.59
4254,0.1914,-0.0458,0.8655,-6.26,7.77,-0.05,25.61
4264,0.1888,-0.0398,0.8779,-6.31,6.93,-0.03,25.59
4274,0.189,-0.0349,0.9264,-6.27,8.34,0.02,25.59
4284,0.1865,-0.0449,0.8834,-6.27,8.44,0.0,25.59
4294,0.1838,-0.0459,0.8628,-6.11,7.57,-0.02,25.61
4304,0.1964,-0.032,0.8953,-6.2,7.31,-0.02,25.59
4314,0.1984,-0.04,0.9026,-6.31,7.85,-0.11,25.59
4324,0.1793,-0.0492,0.8829,-6.35,8.05,-0.06,25.6
4334,0.1818,-0.0396,0.9005,-6.23,7.57,-0.02,25.59
4344,0.189,-0.0343,0.9227,-6.24,8.27,-0.08,25.62
4354,0.1931,-0.0475,0.9044,-6.21,8.78,-1.36,25.6
4364,0.192,-0.0474,0.8829,-6.21,7.4,-0.18,25.59
4374,0.1836,-0.0367,0.8939,-6.18,7.73,-0.08,25.59
4384,0.1727,-0.0408,0.8845,-6.26,8.82,-0.05,25.6
4394,0.1848,-0.0411,0.8706,-6.05,8.17,0.0,25.59
4404,0.2075,-0.0278,0.8822,-6.12,7.45,0.02,25.6
4414,0.2021,-0.0286,0.8767,-6.32,6.84,-0.08,25.59
4424,0.1754,-0.0352,0.8848,-6.29,7.21,-0.11,25.57
4434,0.1948,-0.0372,0.9026,-6.17,7.13,-0.03,25.62
4444,0.1957,-0.0376,0.9406,-6.38,7.98,-0.03,25.59
4454,0.1805,-0.0442,0.9054,-6.38,9.5,-0.02,25.61
4464,0.1832,-0.0525,0.8713,-6.26,8.32,-0.11,25.62
4474,0.2087,-0.0503,0.8918,-6.14,7.24,-0.05,25.59
4484,0.1946,-0.051,0.8962,-6.23,8.11,0.05,25.58
4494,0.1635,-0.0531,0.8601,-6.12,8.53,-0.03,25.59
4504,0.1704,-0.048,0.8671,-6.03,7.91,0.02,25.6
