t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3270,0.2644,-0.025,0.8787,-5.92,7.89,-0.08,19.39
3282,0.2623,-0.0236,0.8705,-5.89,7.73,-0.03,19.41
3292,0.2639,-0.025,0.8789,-5.88,7.62,-0.05,19.39
3302,0.2682,-0.025,0.8773,-5.92,7.74,0.02,19.41
3312,0.26,-0.0187,0.8694,-5.91,7.53,-0.08,19.4
3322,0.2625,-0.0145,0.8817,-5.91,7.66,-0.09,19.4
3332,0.2567,-0.0188,0.8766,-5.94,7.74,-0.03,19.42
3342,0.2588,-0.0221,0.8767,-6.03,7.57,-0.02,19.37
3352,0.2594,-0.0275,0.8763,-6.02,7.76,-0.05,19.41
3362,0.2589,-0.0264,0.8729,-6.0,7.5,-0.03,19.39
3372,0.2604,-0.0291,0.8839,-6.06,7.71,-0.05,19.39
3382,0.2578,-0.0303,0.8739,-5.94,7.74,-0.11,19.37
3392,0.2612,-0.0292,0.8751,-5.95,7.51,0.0,19.41
3402,0.2626,-0.0292,0.8776,-5.86,7.76,0.03,19.39
3412,0.262,-0.0248,0.8685,-5.88,7.65,-0.02,19.4
3422,0.2637,-0.0226,0.8787,-5.92,7.6,0.0,19.4
3432,0.2623,-0.0187,0.8766,-5.98,7.69,0.0,19.4
3442,0.261,-0.0168,0.875,-5.95,7.65,-0.03,19.38
3452,0.2633,-0.0205,0.8749,-6.03,7.69,-0.05,19.38
3462,0.2606,-0.0231,0.8761,-6.09,7.62,-0.02,19.39
3472,0.2646,-0.0221,0.8695,-6.06,7.63,-0.02,19.38
3482,0.2644,-0.0269,0.8651,-6.08,7.73,-0.03,19.41
3492,0.2653,-0.0259,0.8601,-6.14,7.71,0.0,19.4
3502,0.2628,-0.0251,0.863,-6.05,7.69,-0.06,19.4
3512,0.2639,-0.0239,0.8623,-6.12,7.73,-0.08,19.41
3522,0.2644,-0.0233,0.8665,-6.14,7.69,-0.08,19.42
3532,0.2628,-0.0245,0.864,-6.15,7.79,-0.03,19.41
3542,0.2589,-0.0265,0.8695,-6.09,7.73,-0.08,19.39
3552,0.2598,-0.0231,0.8716,-5.98,7.77,-0.06,19.41
3562,0.2592,-0.0251,0.8699,-6.0,7.69,-0.09,19.41
3572,0.2594,-0.025,0.8745,-6.0,7.69,-0.08,19.4
3582,0.2595,-0.0242,0.8767,-6.0,7.73,-0.02,19.42
3592,0.2568,-0.0236,0.8788,-6.02,7.76,-0.14,19.41
3602,0.2609,-0.0283,0.8811,-5.94,7.79,-0.05,19.4
3612,0.2614,-0.0283,0.8768,-5.95,7.82,-0.15,19.41
3622,0.264,-0.0299,0.8777,-5.92,7.82,-0.12,19.42
3632,0.262,-0.0306,0.877,-5.85,7.69,-0.12,19.42
3642,0.2645,-0.0292,0.8783,-5.85,7.73,-0.09,19.42
3652,0.2607,-0.0287,0.8761,-5.88,7.83,0.0,19.44
3662,0.2618,-0.028,0.8754,-5.83,7.71,-0.03,19.43
3672,0.2632,-0.0247,0.8798,-5.86,7.89,-0.05,19.41
3682,0.2598,-0.0225,0.873,-5.88,7.8,-0.02,19.41
3692,0.2622,-0.0227,0.8834,-5.91,7.79,-0.08,19.41
3702,0.262,-0.0205,0.8746,-6.05,7.8,-0.05,19.41
3712,0.2637,-0.02,0.8757,-5.98,7.76,-0.03,19.42
3722,0.2668,-0.0222,0.8809,-6.06,7.74,-0.09,19.44
3732,0.2587,-0.0221,0.8751,-6.06,7.76,-0.02,19.41
3742,0.2654,-0.0225,0.8734,-6.11,7.74,-0.17,19.42
3752,0.2642,-0.0251,0.8689,-6.09,7.66,-0.05,19.43
3762,0.2612,-0.0302,0.8685,-5.98,7.68,0.02,19.41
3772,0.2623,-0.0267,0.8717,-5.94,7.76,-0.06,19.4
3782,0.2585,-0.0277,0.8649,-5.92,7.65,-0.03,19.41
3792,0.2605,-0.025,0.8728,-5.94,7.65,0.05,19.39
3802,0.2627,-0.021,0.8751,-5.97,7.74,-0.03,19.4
3812,0.2578,-0.0223,0.8734,-5.95,7.65,0.02,19.43
3822,0.2615,-0.0204,0.8732,-5.91,7.69,0.02,19.4
3832,0.2606,-0.0212,0.8698,-6.0,7.66,0.03,19.41
3842,0.2615,-0.0197,0.8732,-6.06,7.57,-0.06,19.41
3852,0.2605,-0.0197,0.8766,-6.09,7.68,-0.06,19.42
3862,0.2628,-0.0238,0.8712,-6.05,7.66,0.0,19.44
3872,0.2614,-0.0259,0.8757,-6.03,7.69,-0.08,19.44
3882,0.2593,-0.0244,0.8674,-6.02,7.62,-0.03,19.42
3892,0.26,-0.0249,0.8735,-5.98,7.69,-0.06,19.43
3902,0.2609,-0.025,0.8698,-5.98,7.71,-0.05,19.43
3912,0.2599,-0.0266,0.874,-6.06,7.66,0.0,19.42
3922,0.2615,-0.0231,0.876,-6.0,7.77,0.0,19.42
3932,0.2618,-0.024,0.8729,-6.0,7.77,-0.09,19.41
3942,0.2633,-0.0233,0.8734,-5.98,7.63,-0.11,19.41
3952,0.2611,-0.0236,0.8719,-6.02,7.65,-0.09,19.43
3962,0.2612,-0.0251,0.8733,-6.05,7.62,-0.06,19.42
3972,0.2626,-0.0233,0.8763,-6.03,7.79,-0.09,19.43
3982,0.2611,-0.0198,0.873,-6.05,7.79,0.02,19.4
3992,0.2634,-0.0217,0.8674,-6.03,7.69,-0.06,19.43
4002,0.2632,-0.0234,0.8734,-6.05,7.68,-0.02,19.42
4012,0.2643,-0.0248,0.8738,-6.02,7.71,-0.08,19.43
4022,0.2644,-0.0242,0.8733,-5.92,7.63,0.0,19.42
4032,0.2633,-0.0248,0.8782,-5.88,7.68,-0.02,19.4
4042,0.2603,-0.0233,0.8766,-5.91,7.73,-0.09,19.44
4052,0.2664,-0.0273,0.8749,-5.97,7.77,-0.03,19.44
4062,0.2645,-0.0284,0.8746,-5.97,7.6,0.0,19.43
4072,0.2643,-0.0264,0.8754,-6.0,7.63,-0.05,19.44
4082,0.2603,-0.0231,0.8766,-5.95,7.74,-0.03,19.43
4092,0.2639,-0.0232,0.8746,-6.03,7.79,-0.08,19.41
4102,0.2645,-0.0232,0.8713,-6.11,7.77,-0.06,19.44
4112,0.2628,-0.0254,0.8696,-6.14,7.73,0.0,19.43
4122,0.2625,-0.0236,0.8713,-6.06,7.74,0.05,19.43
4132,0.2654,-0.0223,0.8721,-6.15,7.6,-0.03,19.45
4142,0.2611,-0.0226,0.8788,-5.98,7.63,-0.03,19.44
4152,0.2618,-0.0245,0.8756,-6.05,7.82,-0.09,19.45
4162,0.2643,-0.0247,0.8711,-6.03,7.74,-0.09,19.46
4172,0.2637,-0.0264,0.8727,-6.02,7.63,-0.06,19.44
4182,0.2546,-0.0271,0.8761,-5.97,7.73,-0.08,19.45
4192,0.256,-0.0256,0.8739,-5.98,7.77,-0.12,19.44
4202,0.2579,-0.0247,0.8777,-5.98,7.76,-0.02,19.45
4212,0.2623,-0.0266,0.8748,-5.98,7.69,-0.06,19.47
4222,0.262,-0.0272,0.8738,-5.95,7.74,-0.03,19.44
4232,0.2612,-0.0272,0.8745,-5.97,7.68,-0.08,19.44
4242,0.2638,-0.0266,0.8727,-5.92,7.68,-0.06,19.45
4252,0.2638,-0.0255,0.8743,-5.94,7.76,-0.09,19.46
4262,0.2616,-0.0269,0.8724,-5.94,7.85,-0.05,19.44
4272,0.2642,-0.0251,0.8678,-5.88,7.69,0.08,19.47
4282,0.2614,-0.025,0.8691,-5.88,7.68,-0.06,19.43
4292,0.2596,-0.0242,0.8721,-5.88,7.74,-0.11,19.45
4302,0.2571,-0.0259,0.8743,-5.92,7.79,-0.02,19.45
4312,0.2604,-0.0217,0.8735,-5.91,7.74,-0.12,19.47
4322,0.2666,-0.0197,0.8724,-5.98,7.73,-0.05,19.43
4332,0.2629,-0.0227,0.8754,-6.03,7.69,-0.05,19.44
4342,0.2614,-0.0208,0.8693,-6.03,7.76,-0.06,19.45
4352,0.2628,-0.0219,0.8706,-6.03,7.66,-0.09,19.42
4362,0.2605,-0.0221,0.8767,-6.05,7.76,-0.03,19.44
4372,0.2651,-0.0243,0.8749,-6.08,7.8,-0.05,19.43
4382,0.266,-0.0221,0.8759,-6.0,7.68,-0.02,19.46
4392,0.2594,-0.0228,0.8761,-5.98,7.76,0.02,19.46
4402,0.2606,-0.0229,0.8811,-5.91,7.79,0.03,19.44
4412,0.2621,-0.0175,0.8826,-5.95,7.8,0.05,19.44
4422,0.2622,-0.0195,0.8839,-6.0,7.74,0.0,19.47
4432,0.2632,-0.0212,0.8776,-6.03,7.76,0.0,19.47
4442,0.2611,-0.0199,0.8739,-5.98,7.73,-0.02,19.45
4452,0.2656,-0.0198,0.8763,-6.02,7.76,-0.06,19.47
4462,0.2637,-0.0248,0.8739,-6.15,7.69,0.06,19.44
